x_m,y_m
-5.496000,-2.586000
-5.446000,-2.636000
-5.396000,-2.686000
-5.396000,-2.736000
-5.346000,-2.786000
-5.346000,-2.836000
-5.296000,-2.886000
-5.246000,-2.936000
-5.246000,-2.986000
-5.196000,-3.036000
-5.196000,-3.086000
-5.146000,-3.136000
-5.146000,-3.186000
-5.096000,-3.236000
-5.096000,-3.286000
-5.046000,-3.336000
-4.996000,-3.386000
-4.946000,-3.436000
-4.896000,-3.486000
-4.846000,-3.536000
-4.796000,-3.536000
-4.746000,-3.586000
-4.696000,-3.636000
-4.646000,-3.686000
-4.596000,-3.736000
-4.546000,-3.786000
-4.496000,-3.836000
-4.446000,-3.836000
-4.396000,-3.886000
-4.346000,-3.936000
-4.296000,-3.986000
-4.246000,-4.036000
-4.196000,-4.086000
-4.146000,-4.086000
-4.096000,-4.136000
-4.046000,-4.186000
-3.996000,-4.236000
-3.946000,-4.236000
-3.896000,-4.286000
-3.846000,-4.336000
-3.796000,-4.386000
-3.746000,-4.386000
-3.696000,-4.436000
-3.646000,-4.486000
-3.596000,-4.536000
-3.546000,-4.586000
-3.496000,-4.586000
-3.446000,-4.636000
-3.396000,-4.686000
-3.346000,-4.736000
-3.296000,-4.786000
-3.246000,-4.786000
-3.196000,-4.836000
-3.146000,-4.886000
-3.096000,-4.936000
-3.046000,-4.936000
-2.996000,-4.986000
-2.946000,-5.036000
-2.896000,-5.086000
-2.846000,-5.086000
-2.796000,-5.136000
-2.746000,-5.186000
-2.696000,-5.186000
-2.646000,-5.236000
-2.596000,-5.286000
-2.546000,-5.336000
-2.496000,-5.336000
-2.446000,-5.386000
-2.396000,-5.436000
-2.346000,-5.486000
-2.296000,-5.486000
-2.246000,-5.536000
-2.196000,-5.586000
-2.146000,-5.586000
-2.096000,-5.636000
-2.046000,-5.686000
-1.996000,-5.686000
-1.946000,-5.736000
-1.896000,-5.786000
-1.846000,-5.786000
-1.796000,-5.836000
-1.746000,-5.836000
-1.696000,-5.886000
-1.646000,-5.886000
-1.596000,-5.936000
-1.546000,-5.986000
-1.496000,-5.986000
-1.446000,-6.036000
-1.396000,-6.036000
-1.346000,-6.086000
-1.296000,-6.086000
-1.246000,-6.136000
-1.196000,-6.136000
-1.146000,-6.186000
-1.096000,-6.186000
-1.046000,-6.236000
-0.996000,-6.236000
-0.946000,-6.236000
-0.896000,-6.286000
-0.846000,-6.286000
-0.796000,-6.286000
-0.746000,-6.286000
-0.696000,-6.286000
-0.646000,-6.336000
-0.596000,-6.336000
-0.596000,-6.386000
-0.596000,-6.436000
-0.596000,-6.486000
-0.596000,-6.536000
-0.596000,-6.586000
-0.596000,-6.636000
-0.596000,-6.686000
-0.596000,-6.736000
-0.596000,-6.786000
-0.596000,-6.836000
-0.546000,-6.886000
-0.546000,-6.936000
-0.496000,-6.986000
-0.446000,-6.986000
-0.396000,-6.986000
-0.346000,-6.986000
-0.296000,-6.936000
-0.246000,-6.886000
-0.246000,-6.836000
-0.196000,-6.786000
-0.196000,-6.736000
-0.196000,-6.686000
-0.146000,-6.686000
-0.096000,-6.686000
-0.046000,-6.686000
0.004000,-6.686000
0.054000,-6.686000
0.104000,-6.686000
0.154000,-6.686000
0.204000,-6.686000
0.254000,-6.686000
0.304000,-6.686000
0.354000,-6.686000
0.404000,-6.686000
0.454000,-6.686000
0.504000,-6.736000
0.554000,-6.736000
0.604000,-6.736000
0.654000,-6.736000
0.704000,-6.736000
0.754000,-6.786000
0.804000,-6.786000
0.854000,-6.786000
0.904000,-6.786000
0.954000,-6.786000
1.004000,-6.836000
1.054000,-6.836000
1.104000,-6.836000
1.154000,-6.836000
1.204000,-6.836000
1.254000,-6.836000
1.304000,-6.836000
1.354000,-6.886000
1.404000,-6.886000
1.454000,-6.886000
1.504000,-6.886000
1.554000,-6.886000
1.604000,-6.886000
1.654000,-6.936000
1.704000,-6.936000
1.754000,-6.936000
1.804000,-6.936000
1.854000,-6.936000
1.904000,-6.936000
1.954000,-6.986000
2.004000,-6.986000
2.054000,-6.986000
2.104000,-6.986000
2.154000,-6.986000
2.204000,-7.036000
2.254000,-7.036000
2.304000,-7.036000
2.354000,-7.086000
2.404000,-7.086000
2.454000,-7.086000
2.504000,-7.086000
2.554000,-7.136000
2.604000,-7.136000
2.654000,-7.136000
2.704000,-7.136000
2.754000,-7.186000
2.804000,-7.186000
2.854000,-7.186000
2.904000,-7.186000
2.954000,-7.186000
